date,is_simulator,mission_type,aircraft_type,custom_aircraft_type,tail_number,origin,destinations,copilot_name,hour_breakdown,total_flight_hours,pilot_role,is_pic,remarks,organization_id,id,created_date,updated_date,created_by_id,is_sample
"2025-07-08","","Training","AH-64E","","307","KFBG","[""KFBG""]","jett","[{""mode"":""D"",""duration"":1.3,""seat_position"":""F""}]","1.3","PI","","","","688126cdc41bbfe0a63b8f9b","2025-07-23T18:15:41.816000","2025-07-24T20:11:49.941000","687810a9294a03ec0724d15f",""
"2025-07-09","true","Training","AH-64E","","","","[]","DENNA","[{""mode"":""D"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","688126fc965304a3e1960e18","2025-07-23T18:16:28.573000","2025-07-23T19:13:35.638000","687810a9294a03ec0724d15f",""
"2025-07-14","true","Training","AH-64E","","","","[]","LAIRD","[{""mode"":""D"",""duration"":1,""seat_position"":""B""},{""mode"":""H"",""duration"":1,""seat_position"":""B""}]","2","PI","","","","68812750c9b366d6568c4808","2025-07-23T18:17:52.769000","2025-07-24T20:11:36.721000","687810a9294a03ec0724d15f",""
"2025-07-15","","Training","AH-64E","","254","KFBG","[""KFBG""]","LAIRD","[{""mode"":""D"",""duration"":2.1,""seat_position"":""F""}]","2.1","PI","","","","688127898da341fc11544077","2025-07-23T18:18:49.454000","2025-07-23T18:39:41.874000","687810a9294a03ec0724d15f",""
"2025-07-23","","MTF","AH-64E","","03194","KFBG","[""KFBG""]","Reith ","[{""mode"":""D"",""duration"":1,""seat_position"":""F""}]","1","PI","","","687bd6290045714347d19708","68816292adc4e5b9a1d73640","2025-07-23T22:30:42.432000","2025-07-23T22:30:42.432000","687d659fe86174bb8661dc6d",""
"2025-07-23","","MTF","AH-64E","","250","KFBG","[""KFBG""]","Reith","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","","687bd6290045714347d19708","688162dfe71c3b51885ca3ca","2025-07-23T22:31:59.666000","2025-07-23T22:31:59.666000","687d659fe86174bb8661dc6d",""
"2025-07-23","","MTF","AH-64E","","294","KFBG","[""KFBG""]","Reith","[{""mode"":""D"",""duration"":1,""seat_position"":""F""}]","1","PI","","","687bd6290045714347d19708","688162b8f0b818c1980d392c","2025-07-23T22:31:20.655000","2025-07-23T22:31:20.655000","687d659fe86174bb8661dc6d",""
"2025-07-23","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""H"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","","","6882ef67adca4387f3286d80","2025-07-25T02:43:51.283000","2025-07-25T02:43:51.283000","687810a9294a03ec0724d15f",""
"2025-07-24","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""H"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","","","6882ef85bee4e8634bc3a283","2025-07-25T02:44:21.614000","2025-07-25T02:44:21.614000","687810a9294a03ec0724d15f",""
"2025-07-24","","Training","AH-64E","","03307","KFBG","[""KFBG""]","DeMaria","[{""mode"":""D"",""duration"":0.5,""seat_position"":""B""},{""mode"":""N"",""duration"":0.5,""seat_position"":""B""},{""mode"":""NS"",""duration"":1,""seat_position"":""B""},{""mode"":""NG"",""duration"":1,""seat_position"":""B""}]","3","PI","","","","68837ed323b177a446f3c0dd","2025-07-25T12:55:47.999000","2025-07-25T12:55:47.999000","687d659fe86174bb8661dc6d",""
"2025-07-25","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","","","6883e9e55a1bf75054c73717","2025-07-25T20:32:37.294000","2025-07-25T20:32:37.294000","687810a9294a03ec0724d15f",""
"2025-07-25","true","Training","AH-64E","","","","[]","Durand","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","","","68840137c51a56b50931527b","2025-07-25T22:12:07.455000","2025-07-25T22:12:44.688000","6884000dc48614320eb9c4f2",""
"2025-07-24","","MTF","AH-64E","","301","KFBG","[""KFBG ""]","Durand ","[{""mode"":""D"",""duration"":2,""seat_position"":""F""}]","2","PI","","","","68840583d13c773ee3385c39","2025-07-25T22:30:27.579000","2025-07-25T22:30:27.579000","6884000dc48614320eb9c4f2",""
"2025-04-01","","Training","AH-64E","","247","KFBG","[""KFBG""]","Abbott","[{""mode"":""NG"",""duration"":1,""seat_position"":""B""},{""mode"":""NS"",""duration"":1,""seat_position"":""B""}]","2","PI","","","","688405ca4617c19e8b4b6055","2025-07-25T22:31:38.488000","2025-07-30T00:03:50.037000","6884000dc48614320eb9c4f2",""
"2025-07-27","","Training","AH-64E","","12345","KFBG","[]","","[{""mode"":""NS"",""duration"":2,""seat_position"":""F""}]","2","PI","","","6886940ef89dcfe271c0fdec","6886e6cb1a862684b469d8b7","2025-07-28T02:56:11.979000","2025-07-28T02:57:30.461000","6884000dc48614320eb9c4f2",""
"2025-07-28","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""D"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","V6 training","","6887b1ac413ea62c1ca9cb34","2025-07-28T17:21:48.471000","2025-07-28T17:21:48.471000","687810a9294a03ec0724d15f",""
"2025-07-23","","Training","AH-64E","","9130","KHEY","[""KHEY""]","Cary","[{""mode"":""NG"",""duration"":1,""seat_position"":""B""}]","1","IE","","RIT/RTB due to severe weather ","","6888a4c540023ec808c82d18","2025-07-29T10:39:01.382000","2025-08-08T12:00:17.556000","6888a41a01253b0de579d83e",""
"2025-07-29","","MTF","AH-64E","","93251","KFBG","[""KFBG""]","Reith","[{""mode"":""D"",""duration"":0.6,""seat_position"":""F""}]","0.6","PI","","","","6888fab1178b43d9c2031cf1","2025-07-29T16:45:37.149000","2025-07-29T16:46:04.748000","687d659fe86174bb8661dc6d",""
"2025-07-29","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","","","68894036aa5c4f29b745af12","2025-07-29T21:42:14.748000","2025-07-29T21:42:14.748000","687810a9294a03ec0724d15f",""
"2025-07-30","true","Training","AH-64E","","","","[]","verardo","[{""mode"":""D"",""duration"":1.2,""seat_position"":""B""},{""mode"":""H"",""duration"":2,""seat_position"":""F""}]","3.2","PI","","V6 training on day portion. 
Hood training with Sco","","688a84685aaeb8efa1669b0c","2025-07-30T20:45:28.778000","2025-08-25T22:04:10.859000","687810a9294a03ec0724d15f",""
"2025-07-30","","Training","AH-64E","","3209","KHEY","[""KHEY""]","Delgado ","[{""mode"":""NS"",""duration"":1,""seat_position"":""F""},{""mode"":""NG"",""duration"":1,""seat_position"":""F""}]","2","SP","","APART ","","688b46f59834c440b6c60429","2025-07-31T10:35:33.369000","2025-08-08T11:56:41.749000","6888a41a01253b0de579d83e",""
"2025-07-31","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","","","688ba51cac05e30501c90567","2025-07-31T17:17:16.008000","2025-07-31T17:17:16.008000","687810a9294a03ec0724d15f",""
"2025-08-01","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""NS"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","V6 training","","688cf5627a10eb2500daa545","2025-08-01T17:12:02.555000","2025-08-01T17:12:02.555000","687810a9294a03ec0724d15f",""
"2025-08-01","true","Training","AH-64E","","","","[]","Reith","[{""mode"":""NS"",""duration"":1,""seat_position"":""B""}]","1","PI","","V4 sim training with Wyatt Reith","","688d166085237151546855b0","2025-08-01T19:32:48.667000","2025-08-02T04:55:06.710000","687810a9294a03ec0724d15f",""
"2025-08-02","","Training","AH-64E","","222","KFBG","[""KFBG""]","Habibi","[{""mode"":""NG"",""duration"":1,""seat_position"":""F""},{""mode"":""NS"",""duration"":1,""seat_position"":""F""}]","2","PI","","","","688e32e95f4387c4f1d6b1d3","2025-08-02T15:46:49.663000","2025-08-02T15:46:49.663000","6884000dc48614320eb9c4f2",""
"2025-08-06","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","V6 training MUMT-X","","6893a933e8a4a2b1869cd939","2025-08-06T19:12:51.007000","2025-08-06T19:12:51.007000","687810a9294a03ec0724d15f",""
"2025-08-07","","Training","AH-64E","","9019","KHEY","[""KHEY""]","Mejia","[{""mode"":""D"",""duration"":2.1,""seat_position"":""B""}]","2.1","SP","","Mentorship","","6895e3c5f83ba1913495ac62","2025-08-08T11:47:17.650000","2025-08-08T11:57:09.649000","6888a41a01253b0de579d83e",""
"2025-08-12","true","Training","AH-64E","","","","[]","Ittner","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","","","689b8bbe701bd80ee49b7db0","2025-08-12T18:45:18.702000","2025-08-12T18:45:18.702000","687810a9294a03ec0724d15f",""
"2025-08-12","true","Training","AH-64E","","","","[]","Yasir","[{""mode"":""D"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","","","689b8beaa0f68329f6ae53ea","2025-08-12T18:46:02.459000","2025-08-12T18:46:02.459000","687810a9294a03ec0724d15f",""
"2025-08-12","true","Training","AH-64E","","","","[]","Denis ","[{""mode"":""D"",""duration"":15,""seat_position"":""B""}]","15","PI","","","","689bc1d7e31de53fc7df8601","2025-08-12T22:36:07.989000","2025-08-12T22:36:23.560000","6884000dc48614320eb9c4f2",""
"2025-08-14","","Training","AH-64E","","33517","KFBG","[""KFBG""]","CAMERON COUTURIER","[{""mode"":""D"",""duration"":1.4,""seat_position"":""F""}]","1.4","PI","","DIFF 8 FIRST FLIGHT","","689e3f6b1f472ab8b55b8eaf","2025-08-14T19:56:27.404000","2025-08-14T19:56:27.404000","687810a9294a03ec0724d15f",""
"2025-08-15","","Training","AH-64E","","33510","KFBG","[""KTTA"",""KPOB"",""KFBG""]","COUTURIER","[{""mode"":""H"",""duration"":1.5,""seat_position"":""B""}]","1.5","PI","","V6 ifr flight","","689f5e4eb4b8cb9873ea5977","2025-08-15T16:20:30.608000","2025-08-18T21:40:50.172000","687810a9294a03ec0724d15f",""
"2025-08-18","","Training","AH-64E","","33510","KFBG","[""KSOP"",""KPOB"",""KFBG""]","COUTURIER","[{""mode"":""H"",""duration"":1.6,""seat_position"":""F""},{""mode"":""D"",""duration"":0.3,""seat_position"":""F""}]","1.9000000000000001","PI","","","","68a39dce250dd85bf290f01d","2025-08-18T21:40:30.146000","2025-08-19T11:48:21.868000","687810a9294a03ec0724d15f",""
"2025-08-18","","Training","AH-64E","","73194","KFBG","[""KFBG""]","Christian","[{""mode"":""D"",""duration"":3.2,""seat_position"":""B""}]","3.2","PI","","","","68a39e19983fafa1810b3bf1","2025-08-18T21:41:45.615000","2025-08-18T21:41:45.615000","687810a9294a03ec0724d15f",""
"2025-08-19","","Training","AH-64E","","33510","KFBG","[""KFBG""]","COUTURIER","[{""mode"":""D"",""duration"":1.5,""seat_position"":""F""}]","1.5","PI","","Tactical V6 training","","68a4ba180b18877aff960e4e","2025-08-19T17:53:28.862000","2025-08-19T17:53:28.862000","687810a9294a03ec0724d15f",""
"2025-08-18","true","Training","AH-64E","","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""""}]","1.5","SP","","RIT w Cary and Van Wely GCOFT","","68a5d7845773b83065b8108f","2025-08-20T14:11:16.790000","2025-08-20T14:11:16.790000","6888a41a01253b0de579d83e",""
"2025-08-19","","Training","AH-64E","","9016","HEY","[""AO HAWK AND HUNT""]","Scully","[{""mode"":""NG"",""duration"":1,""seat_position"":""B""},{""mode"":""NS"",""duration"":1.3,""seat_position"":""B""}]","2.3","SP","","APART ","","68a5d9d27d100c36e2513307","2025-08-20T14:21:06.509000","2025-08-20T22:43:41.121000","6888a41a01253b0de579d83e",""
"2025-08-20","","Training","AH-64E","","23482","KFBF","[""KFBG""]","Couturier","[{""mode"":""D"",""duration"":1.7,""seat_position"":""F""}]","1.7","PI","","Tot training","","68a6581cc89d7cae5eaa11d2","2025-08-20T23:19:56.913000","2025-08-20T23:19:56.913000","687810a9294a03ec0724d15f",""
"2025-08-21","true","Training","AH-64E","","","","[]","Jack Good","[{""mode"":""H"",""duration"":1,""seat_position"":""B""}]","1","PI","","Task 1182","","68a724496ff8102c77c3c718","2025-08-21T13:51:05.649000","2025-08-21T13:51:05.649000","687810a9294a03ec0724d15f",""
"2025-08-21","","Training","AH-64E","","33512","KFBG","[""KFBG""]","COUTURIER","[{""mode"":""D"",""duration"":1.5,""seat_position"":""F""}]","1.5","PI","","Last V6 flight","","68a78a61000f6be1128248d0","2025-08-21T21:06:41.511000","2025-08-25T22:04:57.589000","687810a9294a03ec0724d15f",""
"2025-08-21","true","Training","AH-64E","","","","[]","Dosland","[{""mode"":""W"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","V6 instruments ","","68a78f4a000f6be112826d14","2025-08-21T21:27:38.146000","2025-08-21T21:27:38.146000","687d659fe86174bb8661dc6d",""
"2025-08-21","true","Training","AH-64E","","","","[]","Abbott","[{""mode"":""D"",""duration"":2,""seat_position"":""F""}]","2","PI","","Gunnery Skills","","68a78f971f8358e0b2a34ff9","2025-08-21T21:28:55.631000","2025-08-21T21:28:55.631000","687d659fe86174bb8661dc6d",""
"2025-08-25","true","Training","AH-64E","","","","[]","Dean","[{""mode"":""W"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","V6 instruments ","","68ade6231457156e34c35d00","2025-08-26T16:51:47.341000","2025-08-26T16:51:47.341000","687d659fe86174bb8661dc6d",""
"2025-08-26","true","Training","AH-64E","","","","[]","Dean","[{""mode"":""W"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","V6 instruments ","","68ae142a197f68f8157a3002","2025-08-26T20:08:10.321000","2025-08-26T20:08:10.321000","687d659fe86174bb8661dc6d",""
"2025-08-26","","Training","AH-64E","","3026","HEY","[""HEY""]","Cary","[{""mode"":""D"",""duration"":2.9,""seat_position"":""F""}]","2.9","SP","","RIT Flight","","68aee13b049df8ea8afcd851","2025-08-27T10:43:07.109000","2025-08-27T10:43:07.109000","6888a41a01253b0de579d83e",""
"2025-08-27","true","Training","AH-64E","","","","[]","Dean","[{""mode"":""W"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","V6 instruments","","68b8cffc0d6ec9fc454e3e6b","2025-09-03T23:32:12.944000","2025-09-03T23:32:12.944000","687d659fe86174bb8661dc6d",""
"2025-08-28","true","Training","AH-64E","","","","[]","Rees","[{""mode"":""NS"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","V6 tactical","","68b8d0410d3a782ebbcea0b1","2025-09-03T23:33:21.307000","2025-09-03T23:33:21.307000","687d659fe86174bb8661dc6d",""
"2025-08-28","true","Training","AH-64E","","","","[]","Lancaster","[{""mode"":""NS"",""duration"":2,""seat_position"":""B""}]","2","PI","","AMS RL progression","","68b8d07a0d6ec9fc454e426d","2025-09-03T23:34:18.034000","2025-09-03T23:34:18.034000","687d659fe86174bb8661dc6d",""
"2025-09-03","true","Training","AH-64E","","","","[]","Dean","[{""mode"":""D"",""duration"":1.2,""seat_position"":""B""}]","1.2","PI","","V6 tactics ASTC","","68b8d0e932f3f48a68be3c09","2025-09-03T23:36:09.469000","2025-09-03T23:36:09.469000","687d659fe86174bb8661dc6d",""
"2025-09-04","","Training","AH-64E","","33520","KFBG","[""KFBG""]","","[{""mode"":""D"",""duration"":1.8,""seat_position"":""B""}]","1.8","PI","","ASTC contact day 1","","68b9d2369ca5c5f9be911e87","2025-09-04T17:53:58.731000","2025-09-04T17:53:58.731000","687d659fe86174bb8661dc6d",""
"2025-09-05","","T","AH-64E","","123456","KSBG","[""SDS""]","YASIR","[{""mode"":""NG"",""duration"":2,""seat_position"":""F""},{""mode"":""NS"",""duration"":2,""seat_position"":""B""}]","4","PI","","","","68ba0e87009becfac2ffa155","2025-09-04T22:11:19.222000","2025-09-04T22:11:19.222000","6884008435de08a91614693a",""
"2025-09-05","true","T","AH-64E","","","","[]","ds","[{""mode"":""D"",""duration"":15,""seat_position"":""F""}]","15","PI","","","","68ba0eb623fa5a10258d7866","2025-09-04T22:12:06.533000","2025-09-04T22:12:06.533000","6884008435de08a91614693a",""
"2025-09-04","","T","AH-64E","","3301","HEY","[]","Bennett/ Johnson ","[{""mode"":""D"",""duration"":3,""seat_position"":""B""}]","3","SP","","1182 and Trans Mentorship for Bennett. 1182 for Johnson only ","","68bb0dfd6fcb1abb5e56159c","2025-09-05T16:21:17.671000","2025-09-05T16:21:17.671000","6888a41a01253b0de579d83e",""
"2025-09-04","true","T","AH-64E","","","","[]","","[{""mode"":""W"",""duration"":1.5,""seat_position"":""B""}]","1.5","PC","","","","68bb0e3fd15e759c72cc3aea","2025-09-05T16:22:23.295000","2025-09-05T16:22:23.295000","6888a41a01253b0de579d83e",""
"2025-09-05","","T","AH-64E","","33523","KFBG","[""KFBG""]","Couturier","[{""mode"":""D"",""duration"":0.2,""seat_position"":""""},{""mode"":""H"",""duration"":1.8,""seat_position"":""""}]","2","PI","","ASTC instruments day 1","","68bc92195f02369b667ca1ba","2025-09-06T19:57:13.837000","2025-09-06T19:57:13.837000","687d659fe86174bb8661dc6d",""
"2025-09-05","true","T","AH-64E","","","","[]","Wainright","[{""mode"":""D"",""duration"":1.2,""seat_position"":""""}]","1.2","PI","","ASTC tactics ","","68bc923cd30580cef2cec6c8","2025-09-06T19:57:48.784000","2025-09-06T19:57:48.784000","687d659fe86174bb8661dc6d",""
"2025-09-08","","T","AH-64E","","33520","KFBG","[""KFBG""]","Courtier","[{""mode"":""H"",""duration"":1.9,""seat_position"":""""},{""mode"":""D"",""duration"":0.1,""seat_position"":""""}]","2","PI","","ASTC Instruments day 2","","68bf30718798ee30e75b63dd","2025-09-08T19:37:21.224000","2025-09-08T19:38:12.979000","687d659fe86174bb8661dc6d",""
"2025-09-08","true","T","AH-64E","","","","[]","Rees","[{""mode"":""D"",""duration"":1.2,""seat_position"":""""}]","1.2","PI","","ASTC Tactical","","68bf308feea09fa0ce74bd40","2025-09-08T19:37:51.990000","2025-09-08T19:37:51.990000","687d659fe86174bb8661dc6d",""
"2025-09-08","","T","AH-64E","","3112","HEY","[""HEY""]","Leon Castro/Riegsecker","[{""mode"":""NS"",""duration"":1.3,""seat_position"":""B""},{""mode"":""NG"",""duration"":1.5,""seat_position"":""B""}]","2.8","IP","","ADP 4ET544","","68c052086d9e258e6c8e8385","2025-09-09T16:12:56.694000","2025-09-09T16:12:56.694000","6888a41a01253b0de579d83e",""
"2025-09-09","","T","AH-64E","","33521","KFBG ","[""KFBG ""]","Courtier ","[{""mode"":""D"",""duration"":0.1,""seat_position"":""F""},{""mode"":""H"",""duration"":1.8,""seat_position"":""F""}]","1.9000000000000001","PI","","ASTC instruments day 3","","68c05b8646a8dcb6f59abe93","2025-09-09T16:53:26.418000","2025-09-09T16:53:26.418000","687d659fe86174bb8661dc6d",""
"2025-09-10","","T","AH-64E","","33520","KFBG","[""KFBF""]","Courturier","[{""mode"":""W"",""duration"":2,""seat_position"":""""},{""mode"":""D"",""duration"":0.2,""seat_position"":""""}]","2.2","PI","","ASTC Instruments ","","68c1b2b0868d8b03cab81316","2025-09-10T17:17:36.394000","2025-09-10T17:17:36.394000","687d659fe86174bb8661dc6d",""
"2025-09-10","true","T","AH-64E","","","","[]","Dean","[{""mode"":""D"",""duration"":1.2,""seat_position"":""""}]","1.2","PI","","ASTC tactics","","68c1c7001da996c9281fe3a0","2025-09-10T18:44:16.893000","2025-09-10T18:44:16.893000","687d659fe86174bb8661dc6d",""
"2025-07-29","true","T","AH-64E","","","","[]","Ittner","[{""mode"":""D"",""duration"":1.2,""seat_position"":""F""}]","1.2","PI","","V6 training","","688903071f0697fb57e2038d","2025-07-29T17:21:11.975000","2025-09-17T03:49:50.447000","687810a9294a03ec0724d15f",""
"2025-08-20","","T","AH-64E","","83244","KFBG","[""KFBG""]","Villanueva","[{""mode"":""NS"",""duration"":2,""seat_position"":""F""},{""mode"":""NG"",""duration"":1,""seat_position"":""""},{""mode"":""D"",""duration"":1,""seat_position"":""""}]","4","PI","","Team Flight RL2-1 ","","68a67eed8727179033043c26","2025-08-21T02:05:33.074000","2025-09-16T13:51:11.126000","687d659fe86174bb8661dc6d",""
"2025-08-27","","T","AH-64E","","93261","KFBG","[""NTA"",""KFBG""]","CHRISTIAN","[{""mode"":""NG"",""duration"":1,""seat_position"":""B""},{""mode"":""NS"",""duration"":1,""seat_position"":""B""},{""mode"":""D"",""duration"":0.8,""seat_position"":""B""},{""mode"":""N"",""duration"":0.2,""seat_position"":""B""}]","3","PI","","","","68b1eb943ce09314ac86cd77","2025-08-29T18:04:04.528000","2025-09-14T00:35:24.108000","687810a9294a03ec0724d15f",""
"2025-09-12","","T","AH-64E","","23503","KFBG","[""KFBG""]","Couturier ","[{""mode"":""D"",""duration"":1.8,""seat_position"":""F""}]","1.8","PI","","ASTC tactics day 1","","68c488cc4cbedff7ea052cff","2025-09-12T20:55:40.572000","2025-09-12T20:55:40.572000","687d659fe86174bb8661dc6d",""
"2025-09-11","","T","AH-64E","","93254","KFBG","[""KFBG""]","Demaria","[{""mode"":""D"",""duration"":0.4,""seat_position"":""F""},{""mode"":""H"",""duration"":0.6,""seat_position"":""""},{""mode"":""NS"",""duration"":2,""seat_position"":""F""}]","3","PI","","","","68c5710818d0c0c60fb6c9ed","2025-09-13T13:26:32.094000","2025-09-14T00:37:36.134000","687810a9294a03ec0724d15f",""
"2019-01-01","","T","AH-64E","","232323","ASDF","[""ASDF""]","","[{""mode"":""D"",""duration"":1,""seat_position"":""F""}]","1","PC","","","","68c729c2a51ddf114d790b2a","2025-09-14T20:46:58.086000","2025-09-14T20:46:58.086000","68c7285a9a700c690215b70f",""
"2024-09-18","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f35a0955b303b7edc62","2025-09-14T21:10:13.214000","2025-09-14T21:10:13.214000","68c7285a9a700c690215b70f",""
"2024-09-19","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f35a51ddf114d794a38","2025-09-14T21:10:13.696000","2025-09-14T21:10:13.696000","68c7285a9a700c690215b70f",""
"2024-09-30","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f36f335de12147bbc13","2025-09-14T21:10:14.166000","2025-09-14T21:10:14.166000","68c7285a9a700c690215b70f",""
"2024-10-23","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f367e2f0e8041e65817","2025-09-14T21:10:14.632000","2025-09-14T21:10:14.632000","68c7285a9a700c690215b70f",""
"2024-10-30","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f37c3627f0874df267e","2025-09-14T21:10:15.167000","2025-09-14T21:10:15.167000","68c7285a9a700c690215b70f",""
"2024-10-31","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f375e58665974e38c98","2025-09-14T21:10:15.685000","2025-09-14T21:10:15.685000","68c7285a9a700c690215b70f",""
"2024-11-05","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3892ae13ca7f8769b3","2025-09-14T21:10:16.221000","2025-09-14T21:10:16.221000","68c7285a9a700c690215b70f",""
"2024-11-06","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f38bdc37adb66613f69","2025-09-14T21:10:16.682000","2025-09-14T21:10:16.682000","68c7285a9a700c690215b70f",""
"2024-11-20","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f39ee4fd68379e77142","2025-09-14T21:10:17.168000","2025-09-14T21:10:17.168000","68c7285a9a700c690215b70f",""
"2024-12-09","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f39bdc37adb66613fb6","2025-09-14T21:10:17.630000","2025-09-14T21:10:17.630000","68c7285a9a700c690215b70f",""
"2024-12-10","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3a8b8796c31996b883","2025-09-14T21:10:18.093000","2025-09-14T21:10:18.093000","68c7285a9a700c690215b70f",""
"2025-04-16","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":2,""seat_position"":""L""}]","2","PI","","","","68c72f3a734671abbe23f455","2025-09-14T21:10:18.554000","2025-09-14T21:10:18.554000","68c7285a9a700c690215b70f",""
"2025-04-22","","Training","Custom","2B60M","","","[]","","[{""mode"":""D"",""duration"":2,""seat_position"":""L""}]","2","PI","","","","68c72f3ba0955b303b7edcac","2025-09-14T21:10:19.070000","2025-09-14T21:10:19.070000","68c7285a9a700c690215b70f",""
"2023-09-25","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3bb3e5b2f2b739408b","2025-09-14T21:10:19.550000","2025-09-14T21:10:19.550000","68c7285a9a700c690215b70f",""
"2023-10-11","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3c2eb4baddf52a7374","2025-09-14T21:10:20.031000","2025-09-14T21:10:20.031000","68c7285a9a700c690215b70f",""
"2023-10-12","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3ce38cec71a5fd19dc","2025-09-14T21:10:20.540000","2025-09-14T21:10:20.540000","68c7285a9a700c690215b70f",""
"2023-11-14","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3dee4fd68379e77153","2025-09-14T21:10:21.078000","2025-09-14T21:10:21.078000","68c7285a9a700c690215b70f",""
"2023-11-15","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3dc0fa7da4b7670f85","2025-09-14T21:10:21.589000","2025-09-14T21:10:21.589000","68c7285a9a700c690215b70f",""
"2023-11-16","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3e692671b9584f7257","2025-09-14T21:10:22.069000","2025-09-14T21:10:22.069000","68c7285a9a700c690215b70f",""
"2023-11-17","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3eee4fd68379e77158","2025-09-14T21:10:22.550000","2025-09-14T21:10:22.550000","68c7285a9a700c690215b70f",""
"2023-11-18","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3f1ab3307005917268","2025-09-14T21:10:23.020000","2025-09-14T21:10:23.020000","68c7285a9a700c690215b70f",""
"2023-11-20","","Training","Custom","2C72A","","","[]","","[{""mode"":""D"",""duration"":1.5,""seat_position"":""L""}]","1.5","PI","","","","68c72f3f93b18c3919d787f7","2025-09-14T21:10:23.486000","2025-09-14T21:10:23.486000","68c7285a9a700c690215b70f",""
